URL,ImageURL,Brand,Product Name,Price,Rating,Discount,Specs,,Images
https://www.amazon.in/Fossil-Analog-White-Dial-Watch-FS4795/dp/B00AG37H8Y/ref=sr_1_5?dib=eyJ2IjoiMSJ9.YjYX3ZFgiQxg0nZ3v9JdlroN14J1ky4fN0ekLrtAHH4RR5XwvU6OQmWDzHCr1ijrypzi_He3BZ9cfj6OiCBxyM6QAuK402WT40rgLooGc165CCP6Q8HS0sK958mmnTCWGinZaEUa1b-cTEW16kQ8KnqE1Wb0cO-VOfEKp6UcKX6hzplS5tZ2tH-8ahfrPfJ9ez7yjm7Vm-oDLMCXy7AfwpMZflhHclOnTWWOSwAdTdpPZDXW0I527o4QfMfJj2f7Zvi22fHa2stKSYEN2v6kr9pUlYHjtuRfkcXKGHwUCAg.0BTo5_e3Xg4zxUm8SolMksDKszo6ZquFETbFh3B2v0Y&dib_tag=se&qid=1744801203&refinements=p_36%3A940000-1500000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=1350387031&s=watch&sr=1-5&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/71QoSMBhfVL._AC_UL320_.jpg,Fossil,"Analog White Dial Men's Watch-FS4795 Stainless Steel, Multicolor Strap","14,495",4.3,,"Watch Information
Band Colour
Multicolor
Band Material
Stainless Steel
Band Width
22 Millimeters
Bezel Function
Bidirectional
Bezel Material
No bezel available
Brand
Fossil
Calendar Type
Date
Case Diameter
45 Millimeters
Case Material
Stainless Steel
Case Thickness
11 Millimeters
Clasp
Push Button Deployment Clasp
Dial Colour
Silver
Crystal Material
Mineral
Display Type
analogue
Case Shape
Round
Item Weight
1 g
Model Number
FS4795
Model Year
2014
Part Number
FS4795
Special Features
Water Resistant, Chronograph
Warranty Type
Manufacturer
Movement
Quartz
Water Resistance Depth
50 Meters
Warranty Description
2 Years manufacturer warranty from the date of purchase How to avail Warranty? • Register your product on https://www.fossilcare.com/registration • To claim your warranty, produce original bill copy/invoice at authorized fossil service center (Warranty card & stamp is not mandatory for online purchases)• For any service related enquiries and feedback, call Fossil India toll free number 1860-4253-747 Monday to Sunday, 10.00 am to 7.00 pm or mail at service.in@fossil.com.
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,
https://www.amazon.in/Fossil-Bannon-Multifunction-Stainless-BQ2492/dp/B0818BCCJ3/ref=sr_1_6?dib=eyJ2IjoiMSJ9.YjYX3ZFgiQxg0nZ3v9JdlroN14J1ky4fN0ekLrtAHH4RR5XwvU6OQmWDzHCr1ijrypzi_He3BZ9cfj6OiCBxyM6QAuK402WT40rgLooGc165CCP6Q8HS0sK958mmnTCWGinZaEUa1b-cTEW16kQ8KnqE1Wb0cO-VOfEKp6UcKX6hzplS5tZ2tH-8ahfrPfJ9ez7yjm7Vm-oDLMCXy7AfwpMZflhHclOnTWWOSwAdTdpPZDXW0I527o4QfMfJj2f7Zvi22fHa2stKSYEN2v6kr9pUlYHjtuRfkcXKGHwUCAg.0BTo5_e3Xg4zxUm8SolMksDKszo6ZquFETbFh3B2v0Y&dib_tag=se&qid=1744801203&refinements=p_36%3A940000-1500000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=1350387031&s=watch&sr=1-6&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/61flh2SVHqL._AC_UL320_.jpg,Fossil,Bannon Analog Green Dial Men's Watch-BQ2492,"11,197",4.4,,"Watch Information
Band Colour
Silver
Band Material
Stainless Steel
Band Width
22 Millimeters
Bezel Function
Unidirectional
Bezel Material
Stainless Steel
Brand
Fossil
Calendar Type
Calender Display
Case Diameter
45 Millimeters
Case Material
Stainless Steel
Case Thickness
12 Millimeters
Clasp
Double Locking Foldover Clasp
Collection
Bannon
Dial Colour
Green
Crystal Material
Glass
Display Type
Analog
Case Shape
Round
Item Weight
120 g
Model Number
BQ2492
Part Number
BQ2492
Special Features
Water Resistant
Warranty Type
Manufacturer
Movement
Quartz
Water Resistance Depth
50 Meters
Band size
Mens Standard
Warranty Description
Manufacturer warranty against defects
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,
https://www.amazon.in/Tommy-Hilfiger-Shaped-Casual-Watch_TH1791945W/dp/B0CW1T9G38/ref=sr_1_7?dib=eyJ2IjoiMSJ9.YjYX3ZFgiQxg0nZ3v9JdlroN14J1ky4fN0ekLrtAHH4RR5XwvU6OQmWDzHCr1ijrypzi_He3BZ9cfj6OiCBxyM6QAuK402WT40rgLooGc165CCP6Q8HS0sK958mmnTCWGinZaEUa1b-cTEW16kQ8KnqE1Wb0cO-VOfEKp6UcKX6hzplS5tZ2tH-8ahfrPfJ9ez7yjm7Vm-oDLMCXy7AfwpMZflhHclOnTWWOSwAdTdpPZDXW0I527o4QfMfJj2f7Zvi22fHa2stKSYEN2v6kr9pUlYHjtuRfkcXKGHwUCAg.0BTo5_e3Xg4zxUm8SolMksDKszo6ZquFETbFh3B2v0Y&dib_tag=se&qid=1744801203&refinements=p_36%3A940000-1500000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=1350387031&s=watch&sr=1-7&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/81NDxFsbdlL._AC_UL320_.jpg,Tommy Hilfiger,Blue Dial Round Shaped Casual Men Watch_TH1791945W,"10,845",5,,"Watch Information
Band Colour
Blue
Band Material
Stainless Steel
Band Width
22.00
Bezel Function
12 Hour Time Display
Bezel Material
Stainless Steel
Brand
Tommy Hilfiger
Calendar Type
No Calendar
Case Diameter
44 Millimeters
Case Material
Stainless Steel
Case Thickness
10.80
Clasp
Push Button Deployment Clasp
Dial Colour
Blue
Crystal Material
Mineral
Display Type
Analog
Case Shape
Round
Item Weight
134 g
Model Number
TH1791945W
Part Number
TH1791945W
Special Features
Waterproof
Warranty Type
Limited
Movement
Quartz
Water Resistance Depth
50 Meters
Band size
Mens Standard
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,
https://www.amazon.in/Fossil-Analog-Off-White-Dial-Watch-FS5380/dp/B074ZHN54C/ref=sr_1_8?dib=eyJ2IjoiMSJ9.YjYX3ZFgiQxg0nZ3v9JdlroN14J1ky4fN0ekLrtAHH4RR5XwvU6OQmWDzHCr1ijrypzi_He3BZ9cfj6OiCBxyM6QAuK402WT40rgLooGc165CCP6Q8HS0sK958mmnTCWGinZaEUa1b-cTEW16kQ8KnqE1Wb0cO-VOfEKp6UcKX6hzplS5tZ2tH-8ahfrPfJ9ez7yjm7Vm-oDLMCXy7AfwpMZflhHclOnTWWOSwAdTdpPZDXW0I527o4QfMfJj2f7Zvi22fHa2stKSYEN2v6kr9pUlYHjtuRfkcXKGHwUCAg.0BTo5_e3Xg4zxUm8SolMksDKszo6ZquFETbFh3B2v0Y&dib_tag=se&qid=1744801203&refinements=p_36%3A940000-1500000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=1350387031&s=watch&sr=1-8&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/713qy8eBfsL._AC_UL320_.jpg,Fossil,Fossil Analog Off-White Dial Brown Band Men's Stainless Steel Watch-FS5380,"11,931",4.6,8%,,,
https://www.amazon.in/Fossil-Season-Chronograph-Black-Watch/dp/B0183NW5H6/ref=sr_1_9?dib=eyJ2IjoiMSJ9.YjYX3ZFgiQxg0nZ3v9JdlroN14J1ky4fN0ekLrtAHH4RR5XwvU6OQmWDzHCr1ijrypzi_He3BZ9cfj6OiCBxyM6QAuK402WT40rgLooGc165CCP6Q8HS0sK958mmnTCWGinZaEUa1b-cTEW16kQ8KnqE1Wb0cO-VOfEKp6UcKX6hzplS5tZ2tH-8ahfrPfJ9ez7yjm7Vm-oDLMCXy7AfwpMZflhHclOnTWWOSwAdTdpPZDXW0I527o4QfMfJj2f7Zvi22fHa2stKSYEN2v6kr9pUlYHjtuRfkcXKGHwUCAg.0BTo5_e3Xg4zxUm8SolMksDKszo6ZquFETbFh3B2v0Y&dib_tag=se&qid=1744801203&refinements=p_36%3A940000-1500000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=1350387031&s=watch&sr=1-9&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/81m+ZYJIwjL._AC_UL320_.jpg,Fossil,"Analog Black dial men Watch FS5164 Stainless Steel, Multicolor Strap","10,496",4.3,30%,"Watch Information
Band Colour
Multicolor
Band Material
Stainless Steel
Band Width
24 Millimeters
Brand
Fossil
Case Diameter
45 Millimeters
Case Material
Stainless Steel
Case Thickness
13 Millimeters
Clasp
Flip Clasp
Dial Colour
Black
Display Type
Analog
Case Shape
Round
Item Weight
249 g
Model Number
FS5164
Part Number
FS5164
Special Features
Chronograph, Second Hand
Warranty Type
Manufacturer
Movement
Quartz
Water Resistance Depth
30 Meters
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,
https://www.amazon.in/Tommy-Hilfiger-Analog-Blue-Watch-TH1791399/dp/B07BBM3NL8/ref=sr_1_10?dib=eyJ2IjoiMSJ9.YjYX3ZFgiQxg0nZ3v9JdlroN14J1ky4fN0ekLrtAHH4RR5XwvU6OQmWDzHCr1ijrypzi_He3BZ9cfj6OiCBxyM6QAuK402WT40rgLooGc165CCP6Q8HS0sK958mmnTCWGinZaEUa1b-cTEW16kQ8KnqE1Wb0cO-VOfEKp6UcKX6hzplS5tZ2tH-8ahfrPfJ9ez7yjm7Vm-oDLMCXy7AfwpMZflhHclOnTWWOSwAdTdpPZDXW0I527o4QfMfJj2f7Zvi22fHa2stKSYEN2v6kr9pUlYHjtuRfkcXKGHwUCAg.0BTo5_e3Xg4zxUm8SolMksDKszo6ZquFETbFh3B2v0Y&dib_tag=se&qid=1744801203&refinements=p_36%3A940000-1500000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=1350387031&s=watch&sr=1-10&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/61t5vb1LAUL._AC_UL320_.jpg,Tommy Hilfiger,Quartz Multifunction Blue Dial Leather Strap Watch for Men-NETH1791399,"13,050",4,13%,"Watch Information
Band Colour
Brown
Band Material
Leather
Band Width
22 Millimeters
Bezel Function
No bezel available
Brand
Tommy Hilfiger
Case Diameter
44 Millimeters
Case Material
Metal
Case Thickness
12 Millimeters
Clasp
Tang Buckle
Dial Colour
Blue
Crystal Material
Mineral
Display Type
Analog
Case Shape
Round
Item Weight
400 g
Model Number
TH1791399
Part Number
TH1791399
Special Features
Water Resistant
Warranty Type
Manufacturer
Movement
Quartz
Water Resistance Depth
30 Meters
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,
https://www.amazon.in/Titan-Grandmaster-Analog-Brown-Watch-1828KM02/dp/B08N64671X/ref=sr_1_11?dib=eyJ2IjoiMSJ9.YjYX3ZFgiQxg0nZ3v9JdlroN14J1ky4fN0ekLrtAHH4RR5XwvU6OQmWDzHCr1ijrypzi_He3BZ9cfj6OiCBxyM6QAuK402WT40rgLooGc165CCP6Q8HS0sK958mmnTCWGinZaEUa1b-cTEW16kQ8KnqE1Wb0cO-VOfEKp6UcKX6hzplS5tZ2tH-8ahfrPfJ9ez7yjm7Vm-oDLMCXy7AfwpMZflhHclOnTWWOSwAdTdpPZDXW0I527o4QfMfJj2f7Zvi22fHa2stKSYEN2v6kr9pUlYHjtuRfkcXKGHwUCAg.0BTo5_e3Xg4zxUm8SolMksDKszo6ZquFETbFh3B2v0Y&dib_tag=se&qid=1744801203&refinements=p_36%3A940000-1500000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=1350387031&s=watch&sr=1-11&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/51Qnc62LCTL._AC_UL320_.jpg,Titan,Regalia Grandmaster Brown Dial Analog Stainless Steel Strap Watch for Men-NS1828KM02/NT1828KM02,"10,895",4.6,,"Watch Information
Band Colour
Silver
Band Material
Metal
Band Width
22 Millimeters
Bezel Function
Stationary
Brand
Titan
Calendar Type
Day-Date
Case Diameter
47.85 Millimeters
Case Material
Stainless Steel
Case Thickness
11.75 Millimeters
Clasp
Tang Buckle
Collection
Grandmaster II
Dial Colour
Brown
Crystal Material
Crystal
Display Type
Analog
Case Shape
Round
Item Weight
190 g
Model Number
NR1828KM02
Part Number
1828KM02
Special Features
second hand
Warranty Type
Manufacturer
Movement
Quartz
Water Resistance Depth
50 Meters
Band size
Mens Standard
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,
https://www.amazon.in/Fossil-Machine-Analog-Black-Watch-FS4656/dp/B00DH9NPBM/ref=sr_1_13?dib=eyJ2IjoiMSJ9.YjYX3ZFgiQxg0nZ3v9JdlroN14J1ky4fN0ekLrtAHH4RR5XwvU6OQmWDzHCr1ijrypzi_He3BZ9cfj6OiCBxyM6QAuK402WT40rgLooGc165CCP6Q8HS0sK958mmnTCWGinZaEUa1b-cTEW16kQ8KnqE1Wb0cO-VOfEKp6UcKX6hzplS5tZ2tH-8ahfrPfJ9ez7yjm7Vm-oDLMCXy7AfwpMZflhHclOnTWWOSwAdTdpPZDXW0I527o4QfMfJj2f7Zvi22fHa2stKSYEN2v6kr9pUlYHjtuRfkcXKGHwUCAg.0BTo5_e3Xg4zxUm8SolMksDKszo6ZquFETbFh3B2v0Y&dib_tag=se&qid=1744801203&refinements=p_36%3A940000-1500000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=1350387031&s=watch&sr=1-13&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/71RE2ca6YzL._AC_UL320_.jpg,Fossil,"Fossil Men Leather Machine Analog Black Dial Watch-Fs4656, Band Color-Brown","13,495",3.8,,,,
https://www.amazon.in/Titan-Octane-Chronograph-Silver-Watch-90086KM02/dp/B07BBH17QX/ref=sr_1_14?dib=eyJ2IjoiMSJ9.YjYX3ZFgiQxg0nZ3v9JdlroN14J1ky4fN0ekLrtAHH4RR5XwvU6OQmWDzHCr1ijrypzi_He3BZ9cfj6OiCBxyM6QAuK402WT40rgLooGc165CCP6Q8HS0sK958mmnTCWGinZaEUa1b-cTEW16kQ8KnqE1Wb0cO-VOfEKp6UcKX6hzplS5tZ2tH-8ahfrPfJ9ez7yjm7Vm-oDLMCXy7AfwpMZflhHclOnTWWOSwAdTdpPZDXW0I527o4QfMfJj2f7Zvi22fHa2stKSYEN2v6kr9pUlYHjtuRfkcXKGHwUCAg.0BTo5_e3Xg4zxUm8SolMksDKszo6ZquFETbFh3B2v0Y&dib_tag=se&qid=1744801203&refinements=p_36%3A940000-1500000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=1350387031&s=watch&sr=1-14&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/51QrcQZ8DoL._AC_UL320_.jpg,Titan,Octane Quartz Chronograph White Dial Stainless Steel Strap Watch for Men-NS90086KM02/NT90086KM02,"10,545",4.4,,"Watch Information
Band Colour
Silver
Band Material
Stainless Steel
Band Width
22 Millimeters
Bezel Function
No bezel available
Brand
Titan
Case Diameter
46 Millimeters
Case Material
Metal
Case Thickness
12 Millimeters
Clasp
Deployment Clasp
Collection
Octane
Dial Colour
Silver
Crystal Material
Mineral
Display Type
Analog
Case Shape
Round
Item Weight
200 g
Maximum Water Resistance Pressure
10 atmosphere
Model Number
NR90086KM02
Part Number
NN90086KM02
Special Features
Water Resistant
Warranty Type
Manufacturer
Movement
Quartz
Water Resistance Depth
100 Meters
Warranty Description
24 months manufacturer warranty on manufacturing defects.
How to avail Warranty?
For availing warranty, show only your original invoice at the Titan Authorized Service Center.
For more details or other service related queries, call the Titan India toll free number 1800-266-0123 between 10am to 7pm on any day of the week, or e-mail at customercare@titan.co.in.
Note: No Warranty card required, warranty can be availed by showing the invoice at service center.
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,
https://www.amazon.in/Armani-Exchange-Hampton-Analog-Watch-AX2440/dp/B09WJGKMJ7/ref=sr_1_15?dib=eyJ2IjoiMSJ9.YjYX3ZFgiQxg0nZ3v9JdlroN14J1ky4fN0ekLrtAHH4RR5XwvU6OQmWDzHCr1ijrypzi_He3BZ9cfj6OiCBxyM6QAuK402WT40rgLooGc165CCP6Q8HS0sK958mmnTCWGinZaEUa1b-cTEW16kQ8KnqE1Wb0cO-VOfEKp6UcKX6hzplS5tZ2tH-8ahfrPfJ9ez7yjm7Vm-oDLMCXy7AfwpMZflhHclOnTWWOSwAdTdpPZDXW0I527o4QfMfJj2f7Zvi22fHa2stKSYEN2v6kr9pUlYHjtuRfkcXKGHwUCAg.0BTo5_e3Xg4zxUm8SolMksDKszo6ZquFETbFh3B2v0Y&dib_tag=se&qid=1744801203&refinements=p_36%3A940000-1500000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=1350387031&s=watch&sr=1-15&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/71ZrQKqz5oL._AC_UL320_.jpg,Armani Exchange,"Armani Exchange Silicone Hampton Analog Blue Dial Men Watch-Ax2440, Blue Band","14,995",3.9,,,,
https://www.amazon.in/Fossil-Bannon-Analog-Black-Watch-BQ2494/dp/B09V33RJ2Q/ref=sr_1_16?dib=eyJ2IjoiMSJ9.YjYX3ZFgiQxg0nZ3v9JdlroN14J1ky4fN0ekLrtAHH4RR5XwvU6OQmWDzHCr1ijrypzi_He3BZ9cfj6OiCBxyM6QAuK402WT40rgLooGc165CCP6Q8HS0sK958mmnTCWGinZaEUa1b-cTEW16kQ8KnqE1Wb0cO-VOfEKp6UcKX6hzplS5tZ2tH-8ahfrPfJ9ez7yjm7Vm-oDLMCXy7AfwpMZflhHclOnTWWOSwAdTdpPZDXW0I527o4QfMfJj2f7Zvi22fHa2stKSYEN2v6kr9pUlYHjtuRfkcXKGHwUCAg.0BTo5_e3Xg4zxUm8SolMksDKszo6ZquFETbFh3B2v0Y&dib_tag=se&qid=1744801203&refinements=p_36%3A940000-1500000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=1350387031&s=watch&sr=1-16&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/51yyyOhWtFL._AC_UL320_.jpg,Fossil,Bannon Analog Black Dial Men's Watch-BQ2494,"10,146",4,30%,"Watch Information
Band Colour
Black
Band Material
Silicone
Band Width
22 Meters
Bezel Function
Others
Bezel Material
Stainless Steel
Brand
Fossil
Calendar Type
No Calendar
Case Diameter
45 Millimeters
Case Material
Stainless Steel
Case Thickness
12 Millimeters
Clasp
Tang Buckle
Collection
Bannon
Dial Colour
Black
Crystal Material
Glass
Display Type
Analog
Case Shape
Round
Item Weight
100 g
Model Number
BQ2494
Part Number
BQ2494
Special Features
Chronograph, Second Hand
Warranty Type
Limited
Movement
Quartz
Water Resistance Depth
50 Meters
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,
https://www.amazon.in/Fossil-Bannon-Multifunction-Stainless-BQ2491/dp/B0838PYKXM/ref=sr_1_17?dib=eyJ2IjoiMSJ9.YjYX3ZFgiQxg0nZ3v9JdlroN14J1ky4fN0ekLrtAHH4RR5XwvU6OQmWDzHCr1ijrypzi_He3BZ9cfj6OiCBxyM6QAuK402WT40rgLooGc165CCP6Q8HS0sK958mmnTCWGinZaEUa1b-cTEW16kQ8KnqE1Wb0cO-VOfEKp6UcKX6hzplS5tZ2tH-8ahfrPfJ9ez7yjm7Vm-oDLMCXy7AfwpMZflhHclOnTWWOSwAdTdpPZDXW0I527o4QfMfJj2f7Zvi22fHa2stKSYEN2v6kr9pUlYHjtuRfkcXKGHwUCAg.0BTo5_e3Xg4zxUm8SolMksDKszo6ZquFETbFh3B2v0Y&dib_tag=se&qid=1744801203&refinements=p_36%3A940000-1500000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=1350387031&s=watch&sr=1-17&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/51DVEqPQcSL._AC_UL320_.jpg,Fossil,Fossil Stainless Steel Bannon Analog Gray Dial Men's Watch-Bq2491,"10,496",4.2,30%,,,
https://www.amazon.in/Casio-Analog-Black-Watch-EFR-556DC-1AVUDF-EX493/dp/B07R49S153/ref=sr_1_18?dib=eyJ2IjoiMSJ9.YjYX3ZFgiQxg0nZ3v9JdlroN14J1ky4fN0ekLrtAHH4RR5XwvU6OQmWDzHCr1ijrypzi_He3BZ9cfj6OiCBxyM6QAuK402WT40rgLooGc165CCP6Q8HS0sK958mmnTCWGinZaEUa1b-cTEW16kQ8KnqE1Wb0cO-VOfEKp6UcKX6hzplS5tZ2tH-8ahfrPfJ9ez7yjm7Vm-oDLMCXy7AfwpMZflhHclOnTWWOSwAdTdpPZDXW0I527o4QfMfJj2f7Zvi22fHa2stKSYEN2v6kr9pUlYHjtuRfkcXKGHwUCAg.0BTo5_e3Xg4zxUm8SolMksDKszo6ZquFETbFh3B2v0Y&dib_tag=se&qid=1744801203&refinements=p_36%3A940000-1500000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=1350387031&s=watch&sr=1-18&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/711iEp9ysrL._AC_UL320_.jpg,Casio,EDifice EFR-556DC-1AVUDF Black Analog Dial Black Stainless Steel Band Men's Watch Chronograph 100M Water Resistant EX493,"12,995",4.4,,"Watch Information
Band Colour
Black
Band Material
Stainless Steel
Band Width
21 Millimeters
Brand
Casio
Calendar Type
Date
Case Diameter
48.7 Millimeters
Case Material
Stainless Steel
Case Thickness
12 Millimeters
Clasp
Push Button Foldover Clasp With Safety
Collection
edifice
Dial Colour
Black
Crystal Material
Mineral
Display Type
Analog
Case Shape
Round
Item Weight
159 g
Model Number
EFR-556DC-1AVUDF
Part Number
EFR-556DC-1AVUDF (EX493)
Special Features
stopwatch
Warranty Type
Manufacturer
Movement
Quartz
Water Resistance Depth
100 Meters
Warranty Description
2 Years Manufacturer warranty from the date of purchase
How to avail Warranty?
• Register your product on https://register.casio.in/
• 6 months additional warranty for products registered online
• To claim your warranty, produce original bill copy/invoice at authorized Casio service center (Warranty card & stamp is not mandatory for online purchases)
• For any service related enquiries and feedback, call Casio India Helpline Number: - 011-66999200 or Email at casiocare@casio.co.in
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,
https://www.amazon.in/Invicta-Diver-Unisex-Stainless-Automatic/dp/B000JQFX1G/ref=sr_1_19?dib=eyJ2IjoiMSJ9.YjYX3ZFgiQxg0nZ3v9JdlroN14J1ky4fN0ekLrtAHH4RR5XwvU6OQmWDzHCr1ijrypzi_He3BZ9cfj6OiCBxyM6QAuK402WT40rgLooGc165CCP6Q8HS0sK958mmnTCWGinZaEUa1b-cTEW16kQ8KnqE1Wb0cO-VOfEKp6UcKX6hzplS5tZ2tH-8ahfrPfJ9ez7yjm7Vm-oDLMCXy7AfwpMZflhHclOnTWWOSwAdTdpPZDXW0I527o4QfMfJj2f7Zvi22fHa2stKSYEN2v6kr9pUlYHjtuRfkcXKGHwUCAg.0BTo5_e3Xg4zxUm8SolMksDKszo6ZquFETbFh3B2v0Y&dib_tag=se&qid=1744801203&refinements=p_36%3A940000-1500000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=1350387031&s=watch&sr=1-19&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/61u0Nv-aFdL._AC_UL320_.jpg,Invicta,Invicta Stainless Steel Pro-Diver Analog Black Dial Silver Strap Men's Watch-8926Ob,"13,995",4.5,60%,,,
https://www.amazon.in/Tommy-Hilfiger-Analog-Blue-Watch-TH1791618/dp/B07VQHB1Z8/ref=sr_1_25?dib=eyJ2IjoiMSJ9.YjYX3ZFgiQxg0nZ3v9JdlroN14J1ky4fN0ekLrtAHH4RR5XwvU6OQmWDzHCr1ijrypzi_He3BZ9cfj6OiCBxyM6QAuK402WT40rgLooGc165CCP6Q8HS0sK958mmnTCWGinZaEUa1b-cTEW16kQ8KnqE1Wb0cO-VOfEKp6UcKX6hzplS5tZ2tH-8ahfrPfJ9ez7yjm7Vm-oDLMCXy7AfwpMZflhHclOnTWWOSwAdTdpPZDXW0I527o4QfMfJj2f7Zvi22fHa2stKSYEN2v6kr9pUlYHjtuRfkcXKGHwUCAg.0BTo5_e3Xg4zxUm8SolMksDKszo6ZquFETbFh3B2v0Y&dib_tag=se&qid=1744801203&refinements=p_36%3A940000-1500000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=1350387031&s=watch&sr=1-25&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/51GawW2hU-L._AC_UL320_.jpg,Tommy Hilfiger,Mens 46.3 mm Shawn Blue Dial Stainless Steel Watch - NCTH1791618,"10,499",4,40%,"Watch Information
Band Colour
Blue
Band Material
Stainless Steel
Band Width
15.00 Centimeters
Bezel Function
GMT
Bezel Material
No bezel available
Brand
Tommy Hilfiger
Calendar Type
Day-Date
Case Diameter
36.00
Case Material
Stainless Steel
Case Thickness
7.50
Clasp
Foldover Clasp
Dial Colour
Blue
Crystal Material
Mineral
Display Type
analogue
Case Shape
Round
Item Weight
150 g
Model Number
WTONDTH1791618
Part Number
TH1791618
Special Features
Water Resistant
Warranty Type
Manufacturer
Movement
Quartz
Water Resistance Depth
30 Meters
Band size
Mens Long
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,
